"Time","Accel_x","Accel_y","Accel_z","Gyro_x","Gyro_y","Gyro_z","Mag_x","Mag_y","Mag_z","Light","Compass"
"982",,,,"0.10972559","0.31319728","0.14488038",,,,,
"983",,,,,,,,,,,"205.8393519420106"
"987",,,,"0.11824796","0.2844343","0.13635801",,,,,
"988",,,,,,,,,,,"205.628572304224"
"992","-0.37349546","0.7565677","9.088389",,,,,,,,
"992",,,,"0.12144385","0.26525894","0.13422741",,,,,
"993",,,,,,,,,,,"205.41428194920402"
"995",,,,,,,"-18.1875","8.75","-8.75",,
"996",,,,"0.119313255","0.24501829","0.13209683",,,,,
"997",,,,,,,,,,,"205.20254608493363"
"1002","-0.32561144","0.6895301","9.050082",,,,,,,,
"1002",,,,"0.11185618","0.22690825","0.13103153",,,,,
"1002",,,,,,,,,,,"204.98735414494323"
"1007",,,,"0.09374613","0.2077329","0.12463974",,,,,
"1008",,,,,,,,,,,"204.77180703511596"
"1012","-0.29688102","0.641646","8.954314",,,,,,,,
"1012",,,,"0.07563608","0.18323107","0.120378554",,,,,
"1013",,,,,,,,,,,"204.55884173679496"
"1014",,,,,,,"-18.0625","8.9375","-8.5625",,
"1017",,,,"0.05113425","0.15340276","0.117182665",,,,,
"1018",,,,,,,,,,,"204.34750202349642"
"1021","-0.32561144","0.6607997","9.059659",,,,,,,,
"1022",,,,"0.023436533","0.117182665","0.11292148",,,,,
"1022",,,,,,,,,,,"204.1303293286467"
"1027",,,,"-0.0021305939","0.08628905","0.116117366",,,,,
"1027",,,,,,,,,,,"203.91577942643826"
"1032","-0.37349546","0.63206923","9.126697",,,,,,,,
"1032",,,,"-0.018110048","0.05539544","0.120378554",,,,,
"1033",,,,,,,,,,,"203.6943993350598"
"1034",,,,,,,"-17.75","9.0625","-8.875",,
"1036",,,,"-0.025567126","0.035154797","0.12144385",,,,,
"1037",,,,,,,,,,,"203.4756010551876"
"1041","-0.37349546","0.62249243","9.308656",,,,,,,,
"1042",,,,"-0.02450183","0.028763017","0.12463974",,,,,
"1042",,,,,,,,,,,"203.25330571846038"
"1046",,,,"-0.017044751","0.025567126","0.12890093",,,,,
"1047",,,,,,,,,,,"203.02786849471494"
"1051","-0.38307226","0.545878","9.423578",,,,,,,,
"1052",,,,"-0.0021305939","0.036220096","0.13635801",,,,,
"1052",,,,,,,,,,,"202.80204878037597"
"1053",,,,,,,"-17.5625","8.875","-8.875",,
"1056",,,,"0.018110048","0.053264845","0.14274979",,,,,
"1057",,,,,,,,,,,"202.57325110355887"
"1061","-0.38307226","0.5554548","9.414001",,,,,,,,
"1062",,,,"0.036220096","0.07457078","0.14914156",,,,,
"1063",,,,,,,,,,,"202.3412842189669"
"1066",,,,"0.046873067","0.09694202","0.15446806",,,,,
"1067",,,,,,,,,,,"202.10632571151848"
"1071","-0.30645782","0.5267244","9.346964",,,,,,,,
"1072",,,,"0.04261188","0.12144385","0.15766394",,,,,
"1072",,,,,,,,,,,"201.8703290153162"
"1073",,,,,,,"-17.25","8.625","-8.875",,
"1076",,,,"0.026632423","0.14168449","0.15659864",,,,,
"1077",,,,,,,,,,,"201.63578031921796"
"1081","-0.29688102","0.62249243","9.308656",,,,,,,,
"1081",,,,"0.005326485","0.15446806","0.15553336",,,,,
"1082",,,,,,,,,,,"201.39997486831243"
"1086",,,,"-0.023436533","0.16938221","0.15553336",,,,,
"1087",,,,,,,,,,,"201.16244820973608"
"1091","-0.2777274","0.641646","9.260772",,,,,,,,
"1091",,,,"-0.05646074","0.18216577","0.15659864",,,,,
"1092",,,,,,,,,,,"200.92493521153804"
"1092",,,,,,,"-17.0625","8.5625","-9.1875",,
"1096",,,,"-0.08202787","0.18323107","0.15446806",,,,,
"1097",,,,,,,,,,,"200.6858785905876"
"1101","-0.25857377","0.6703765","9.184157",,,,,,,,
"1102",,,,"-0.1033338","0.17151281","0.15127216",,,,,
"1102",,,,,,,,,,,"200.4479967621744"
"1106",,,,"-0.113986775","0.15659864","0.14488038",,,,,
"1107",,,,,,,,,,,"200.21156293386522"
"1110",,,,,,,,,,"210.0",
"1112",,,,,,,,,,,"199.97601703014817"
"1116",,,,"-0.117182665","0.1054644","0.1374233",,,,,
"1117",,,,,,,,,,,"199.74174154161673"
"1121","-0.40222588","0.6512229","9.32781",,,,,,,,
"1121",,,,"-0.11185618","0.08628905","0.12570503",,,,,
"1122",,,,,,,,,,,"199.51196031755916"
"1125",,,,"-0.10759499","0.070309594","0.117182665",,,,,
"1126",,,,,,,,,,,"199.280266640534"
"1130","-0.31603462","0.641646","9.490616",,,,,,,,
"1131",,,,"-0.09800732","0.05646074","0.10759499",,,,,
"1131",,,,,,,,,,,"199.0530672279827"
"1132",,,,,,,"-16.6875","8.3125","-9.125",,
"1135",,,,"-0.08096257","0.03835069","0.10013791",,,,,
"1136",,,,,,,,,,,"198.82865453261275"
"1140","-0.24899697","0.641646","9.471462",,,,,,,,
"1141",,,,"-0.058591332","0.025567126","0.091615535",,,,,
"1142",,,,,,,,,,,"198.6072471204776"
"1145",,,,"-0.039415985","0.012783563","0.08202787",,,,,
"1146",,,,,,,,,,,"198.38721940655483"
"1150","-0.22026655","0.59376204","9.548077",,,,,,,,
"1151",,,,"-0.02130594","-0.0021305939","0.07670138",,,,,
"1151",,,,,,,,,,,"198.16671357939015"
"1152",,,,,,,"-16.5625","8.4375","-9.0",,
"1156",,,,"0.0010652969","-0.014914157","0.07350549",,,,,
"1156",,,,,,,,,,,"197.9492266958386"
"1160","-0.31603462","0.5363012","9.56723",,,,,,,,
"1161",,,,"0.017044751","-0.029828314","0.070309594",,,,,
"1162",,,,,,,,,,,"197.7330512086077"
"1165",,,,"0.033024207","-0.03728539","0.07563608",,,,,
"1166",,,,,,,,,,,"197.51481300424743"
"1170","-0.31603462","0.47884035","9.576807",,,,,,,,
"1171",,,,"0.043677174","-0.033024207","0.07776668",,,,,
"1172",,,,,,,,,,,"197.2950721582698"
"1173",,,,,,,"-16.4375","8.4375","-9.125",,
"1175",,,,"0.04793836","-0.017044751","0.07989727",,,,,
"1176",,,,,,,,,,,"197.07519470850875"
"1180","-0.29688102","0.4405331","9.586384",,,,,,,,
"1181",,,,"0.043677174","0.0085223755","0.088419646",,,,,
"1181",,,,,,,,,,,"196.8507137112471"
"1185",,,,"0.028763017","0.033024207","0.092680834",,,,,
"1186",,,,,,,,,,,"196.62814516695306"
"1190","-0.25857377","0.45968673","9.634268",,,,,,,,
"1191",,,,"0.0031958907","0.057526033","0.09587672",,,,,
"1192",,,,,,,,,,,"196.4024620563975"
"1193",,,,,,,"-16.375","8.25","-9.1875",,
"1195",,,,"-0.03728539","0.0692443","0.09694202",,,,,
"1196",,,,,,,,,,,"196.17677894584193"
"1200","-0.31603462","0.49799395","9.653421",,,,,,,,
"1201",,,,"-0.07563608","0.07670138","0.10120321",,,,,
"1201",,,,,,,,,,,"195.94967515593902"
"1205",,,,"-0.11505207","0.08202787","0.1033338",,,,,
"1206",,,,,,,,,,,"195.72068623382518"
"1210","-0.37349546","0.51714754","9.672575",,,,,,,,
"1210",,,,"-0.14594568","0.07563608","0.10866029",,,,,
"1211",,,,,,,,,,,"195.49009904744554"
"1212",,,,,,,"-16.5","8.4375","-9.25",,
"1215",,,,"-0.16831692","0.0692443","0.11505207",,,,,
"1216",,,,,,,,,,,"195.2572578986398"
"1220","-0.4309563","0.48841715","9.634268",,,,,,,,
"1220",,,,"-0.1736434","0.07563608","0.12357444",,,,,
"1221",,,,,,,,,,,"195.02324195729682"
"1225",,,,"-0.17151281","0.09374613","0.12996623",,,,,
"1226",,,,,,,,,,,"194.78710865731114"
"1230","-0.33518824","0.4213795","9.758766",,,,,,,,
"1230",,,,"-0.16192514","0.10972559","0.13529271",,,,,
"1231",,,,,,,,,,,"194.54649475322995"
"1232",,,,,,,"-16.375","8.625","-9.3125",,
"1235",,,,"-0.14274979","0.11505207","0.14061919",,,,,
"1236",,,,,,,,,,,"194.30693269828092"
"1240","-0.10534488","0.46926352","9.758766",,,,,,,,
"1240",,,,"-0.117182665","0.11292148","0.14914156",,,,,
"1241",,,,,,,,,,,"194.0640921525303"
"1245",,,,"-0.08735435","0.10866029","0.15872924",,,,,
"1246",,,,,,,,,,,"193.82207122948006"
"1250","0.038307227","0.5363012","9.548077",,,,,,,,
"1250",,,,"-0.058591332","0.1043991","0.16299044",,,,,
"1251",,,,,,,,,,,"193.5753374759025"
"1252",,,,,,,"-16.375","8.75","-9.25",,
"1255",,,,"-0.03089361","0.10013791","0.15872924",,,,,
"1255",,,,,,,,,,,"193.32960092994378"
"1260","0.15322891","0.61291564","9.490616",,,,,,,,
"1260",,,,"-0.01384886","0.09587672","0.14914156",,,,,
"1261",,,,,,,,,,,"193.08717019554337"
"1265",,,,"-0.0074570784","0.09055024","0.12890093",,,,,
"1266",,,,,,,,,,,"192.85143304652954"
"1270","0.18195933","0.7278373","9.346964",,,,,,,,
"1270",,,,"-0.014914157","0.088419646","0.10120321",,,,,
"1271",,,,,,,,,,,"192.6233730301428"
"1272",,,,,,,"-16.375","8.9375","-9.5",,
"1274",,,,"-0.035154797","0.08735435","0.06604841",,,,,
"1275",,,,,,,,,,,"192.40557195788944"
"1279","0.076614454","0.7182605","9.32781",,,,,,,,
"1280",,,,"-0.07137489","0.08096257","0.026632423",,,,,
"1281",,,,,,,,,,,"192.19875382982147"
"1284",,,,"-0.11505207","0.07670138","-0.011718267",,,,,
"1285",,,,,,,,,,,"192.00447592906963"
"1289","-0.1340753","0.61291564","9.404425",,,,,,,,
"1290",,,,"-0.16085984","0.07350549","-0.05113425",,,,,
"1290",,,,,,,,,,,"191.8179571232149"
"1291",,,,,,,"-16.5","9.0625","-9.4375",,
"1294",,,,"-0.20240642","0.07244019","-0.07776668",,,,,
"1295",,,,,,,,,,,"191.63810458199012"
"1299","-0.34476504","0.4309563","9.471462",,,,,,,,
"1300",,,,"-0.23969181","0.07457078","-0.094811425",,,,,
"1304",,,,,,,,,,,"191.4650958903137"
"1305",,,,"-0.26206306","0.07989727","-0.10120321",,,,,
"1306",,,,,,,,,,,"191.2931527081478"
"1310","-0.45968673","0.24899697","9.586384",,,,,,,,
"1310",,,,,,,"-16.4375","9.0625","-9.4375",,
"1311",,,,"-0.27165073","0.07670138","-0.09694202",,,,,
"1311",,,,,,,,,,,"191.11989812966127"
"1315",,,,"-0.26632422","0.070309594","-0.08522376",,,,,
"1316",,,,,,,,,,,"190.9430508716713"
"1320","-0.58418524","0.06703765","9.653421",,,,,,,,
"1322",,,,"-0.25567126","0.07244019","-0.067113705",,,,,
"1324",,,,,,,,,,,"190.57322344887177"
"1328",,,,"-0.20347172","0.07350549","-0.01384886",,,,,
"1329",,,,,,,,,,,"190.37579000072338"
"1329","-0.7086837","-0.02873042","9.710882",,,,,,,,
"1330",,,,,,,"-16.4375","9.25","-9.5625",,
"1330",,,,"-0.20347172","0.07350549","-0.01384886",,,,,
"1331",,,,,,,,,,,"190.37579000072338"
"1334",,,,"-0.1747087","0.07350549","0.018110048",,,,,
"1335",,,,,,,,,,,"190.17148538226996"
"1339","-0.6991069","-0.076614454","9.672575",,,,,,,,
"1340",,,,"-0.14168449","0.06604841","0.04900366",,,,,
"1341",,,,,,,,,,,"189.9566486121164"
"1344",,,,"-0.116117366","0.058591332","0.08096257",,,,,
"1345",,,,,,,,,,,"189.73145727518107"
"1349","-0.6512229","0.009576807","9.586384",,,,,,,,
"1349",,,,"-0.091615535","0.050068956","0.10972559",,,,,
"1350",,,,,,,,,,,"189.5001734095061"
"1351",,,,,,,"-16.3125","9.5625","-9.5",,
"1356",,,,"-0.068179004","0.03835069","0.13422741",,,,,
"1356",,,,,,,,,,,"189.2642450151955"
"1358","-0.61291564","0.12449849","9.548077",,,,,,,,
"1359",,,,"-0.05646074","0.025567126","0.15340276",,,,,
"1359",,,,,,,,,,,"189.0213088467965"
"1363",,,,"-0.05219955","0.01384886","0.16831692",,,,,
"1365",,,,,,,,,,,"188.77122830052565"
"1369","-0.6703765","0.21068975","9.500193",,,,,,,,
"1369",,,,"-0.050068956","0.0042611877","0.17683929",,,,,
"1370",,,,,,,,,,,"188.5219263958202"
"1371",,,,,,,"-16.125","9.6875","-9.375",,
"1374",,,,"-0.044742472","-0.0042611877","0.18429637",,,,,
"1374",,,,,,,,,,,"188.2722420005212"
"1378","-0.62249243","0.41180268","9.471462",,,,,,,,
"1379",,,,"-0.040481284","-0.0085223755","0.18642697",,,,,
"1379",,,,,,,,,,,"188.0184185105852"
"1386",,,,"-0.039415985","-0.01065297","0.18855755",,,,,
"1386",,,,,,,,,,,"187.76516875653945"
"1390","-0.6703765","0.4309563","9.32781",,,,,,,,
"1390",,,,"-0.031958908","-0.012783563","0.18749227",,,,,
"1390",,,,,,,,,,,"187.51172775719698"
"1392",,,,,,,"-16.25","9.75","-9.3125",,
"1393",,,,"-0.022371236","-0.015979454","0.18323107",,,,,
"1394",,,,,,,,,,,"187.26248049400488"
"1398","-0.63206923","0.49799395","9.308656",,,,,,,,
"1400",,,,"-0.01384886","-0.02769772","0.18429637",,,,,
"1400",,,,,,,,,,,"187.0088482493656"
"1403",,,,"-0.005326485","-0.040481284","0.18110047",,,,,
"1404",,,,,,,,,,,"186.75927313709334"
"1408","-0.59376204","0.5650316","9.279925",,,,,,,,
"1408",,,,"-0.0021305939","-0.05646074","0.17896989",,,,,
"1409",,,,,,,,,,,"186.50875545871563"
"1410",,,,,,,"-16.0625","9.6875","-9.1875",,
"1414",,,,"-0.0042611877","-0.07563608","0.17683929",,,,,
"1416",,,,,,,,,,,"186.26211732778646"
"1418","-0.51714754","0.61291564","9.270349",,,,,,,,
"1419",,,,"-0.0021305939","-0.09374613","0.17151281",,,,,
"1419",,,,,,,,,,,"186.0157250836674"
"1423",,,,"0.0","-0.10120321","0.17044751",,,,,
"1423",,,,,,,,,,,"185.76870446214474"
"1428","-0.45968673","0.6991069","9.299079",,,,,,,,
"1428",,,,"0.0042611877","-0.10972559","0.16405573",,,,,
"1429",,,,,,,,,,,"185.52136965192022"
"1430",,,,,,,"-15.9375","9.6875","-9.0625",,
"1433",,,,"0.0031958907","-0.10972559","0.16405573",,,,,
"1433",,,,,,,,,,,"185.2781602759544"
"1438","-0.34476504","0.7278373","9.32781",,,,,,,,
"1438",,,,"0.0074570784","-0.10759499","0.16085984",,,,,
"1440",,,,,,,,,,,"185.03499188112363"
"1444",,,,"0.01065297","-0.1043991","0.15766394",,,,,
"1445",,,,,,,,,,,"184.7916732221311"
"1450","-0.39264908","0.7374141","9.414001",,,,,,,,
"1450",,,,"0.0042611877","-0.09694202","0.14914156",,,,,
"1451",,,,,,,,,,,"184.55194724264197"
"1453",,,,,,,"-15.875","9.6875","-8.9375",,
"1454",,,,"0.0042611877","-0.08309316","0.14274979",,,,,
"1455",,,,,,,,,,,"184.312467149963"
"1458","-0.31603462","0.79487497","9.375694",,,,,,,,
"1459",,,,"-0.0021305939","-0.07457078","0.13422741",,,,,
"1460",,,,,,,,,,,"184.0764294726257"
"1463",,,,"-0.0085223755","-0.068179004","0.12144385",,,,,
"1463",,,,,,,,,,,"183.84418938046693"
"1468","-0.31603462","0.82360536","9.423578",,,,,,,,
"1468",,,,"-0.019175345","-0.057526033","0.10972559",,,,,
"1469",,,,,,,,,,,"183.61569223197333"
"1470",,,,,,,"-15.9375","9.8125","-9.0625",,
"1472",,,,"-0.02769772","-0.054330144","0.09374613",,,,,
"1473",,,,,,,,,,,"183.39062383844305"
"1478","-0.2873042","0.842759","9.394848",,,,,,,,
"1478",,,,"-0.039415985","-0.05113425","0.07883197",,,,,
"1479",,,,,,,,,,,"183.17253589824455"
"1482",,,,"-0.050068956","-0.044742472","0.06285252",,,,,
"1483",,,,,,,,,,,"182.9580133167928"
"1487","-0.33518824","0.842759","9.414001",,,,,,,,
"1488",,,,"-0.06178722","-0.040481284","0.050068956",,,,,
"1488",,,,,,,,,,,"182.7470970752228"
"1489",,,,,,,"-15.9375","9.875","-8.9375",,
"1493",,,,"-0.068179004","-0.029828314","0.03835069",,,,,
"1493",,,,,,,,,,,"182.5361808336528"
"1498","-0.38307226","0.79487497","9.442732",,,,,,,,
"1498",,,,"-0.0692443","-0.020240642","0.02769772",,,,,
"1499",,,,,,,,,,,"182.3326275360081"
"1503",,,,"-0.067113705","-0.011718267","0.025567126",,,,,
"1503",,,,,,,,,,,"182.12919718176843"
"1508","-0.39264908","0.6895301","9.337387",,,,,,,,
"1508",,,,"-0.060721926","-0.0042611877","0.019175345",,,,,
"1509",,,,,,,,,,,"181.9256029029887"
"1510",,,,,,,"-16.0625","9.875","-8.8125",,
"1513",,,,"-0.04900366","0.0031958907","0.02130594",,,,,
"1514",,,,,,,,,,,"181.72232281291076"
"1518","-0.45010993","0.63206923","9.32781",,,,,,,,
"1520",,,,"-0.04154658","0.0074570784","0.019175345",,,,,
"1521",,,,,,,,,,,"181.31950557642008"
"1522",,,,"-0.040481284","0.005326485","0.019175345",,,,,
"1523",,,,,,,,,,,"181.31950557642008"
"1528","-0.48841715","0.6512229","9.299079",,,,,,,,
"1529",,,,"-0.040481284","-0.0031958907","0.019175345",,,,,
"1529",,,,,,,,,,,"181.11636209012556"
"1531",,,,,,,"-16.0625","9.8125","-8.6875",,
"1532",,,,"-0.04900366","-0.0085223755","0.018110048",,,,,
"1532",,,,,,,,,,,"180.91646977387597"
"1537","-0.5267244","0.6799533","9.414001",,,,,,,,
"1537",,,,"-0.059656627","-0.012783563","0.01384886",,,,,
"1538",,,,,,,,,,,"180.71653647649137"
"1542",,,,"-0.070309594","-0.018110048","0.011718267",,,,,
"1542",,,,,,,,,,,"180.5165212168367"
"1547","-0.49799395","0.61291564","9.5385",,,,,,,,
"1548",,,,"-0.08096257","-0.020240642","0.0042611877",,,,,
"1548",,,,,,,,,,,"180.3199347121454"
"1549",,,,,,,"-16.0625","9.625","-8.5",,
"1552",,,,"-0.09374613","-0.020240642","-0.0042611877",,,,,
"1552",,,,,,,,,,,"180.12336186783244"
"1557","-0.46926352","0.6512229","9.643845",,,,,,,,
"1557",,,,"-0.1043991","-0.014914157","-0.0042611877",,,,,
"1557",,,,,,,,,,,"179.93388877779057"
"1562",,,,"-0.10972559","-0.0042611877","-0.005326485",,,,,
"1563",,,,,,,,,,,"179.73753449953108"
"1567","-0.45010993","0.6703765","9.643845",,,,,,,,
"1568",,,,"-0.11079088","0.0085223755","-0.0063917814",,,,,
"1569",,,,,,,,,,,"179.5447045988833"
"1569",,,,,,,"-16.3125","9.5625","-8.625",,
"1571",,,,"-0.10652969","0.026632423","0.0",,,,,
"1572",,,,,,,,,,,"179.34865084894727"
"1576","-0.50757074","0.7182605","9.595961",,,,,,,,
"1577",,,,"-0.094811425","0.04154658","0.009587673",,,,,
"1577",,,,,,,,,,,"179.1492229855612"
"1582",,,,"-0.08309316","0.05219955","0.017044751",,,,,
"1583",,,,,,,,,,,"178.95000002785025"
"1586","-0.58418524","0.7757214","9.56723",,,,,,,,
"1587",,,,"-0.064983115","0.058591332","0.02769772",,,,,
"1588",,,,,,,,,,,"178.74736197555433"
"1589",,,,,,,"-16.25","9.5625","-8.5625",,
"1592",,,,"-0.04793836","0.06285252","0.03835069",,,,,
"1592",,,,,,,,,,,"178.5414044513218"
"1597","-0.62249243","0.78529817","9.423578",,,,,,,,
"1597",,,,"-0.03089361","0.068179004","0.050068956",,,,,
"1598",,,,,,,,,,,"178.33186790796412"
"1601",,,,"-0.012783563","0.07350549","0.059656627",,,,,
"1602",,,,,,,,,,,"178.1190392134265"
"1607","-0.6991069","0.8523358","9.299079",,,,,,,,
"1607",,,,"0.0042611877","0.07883197","0.067113705",,,,,
"1608",,,,,,,,,,,"177.90623783964566"
"1608",,,,,,,"-16.1875","9.5","-8.75",,
"1611",,,,"0.014914157","0.07563608","0.07244019",,,,,
"1612",,,,,,,,,,,"177.69331352245968"
"1616","-0.8331822","0.89064306","9.337387",,,,,,,,
"1617",,,,"0.022371236","0.058591332","0.07563608",,,,,
"1618",,,,,,,,,,,"177.47704241258032"
"1622",,,,"0.028763017","0.036220096","0.07670138",,,,,
"1623",,,,,,,,,,,"177.26023854794585"
"1626","-0.842759","0.8810662","9.442732",,,,,,,,
"1627",,,,"0.02769772","0.01384886","0.07670138",,,,,
"1628",,,,,,,,,,,"177.04700004205802"
"1629",,,,,,,"-16.3125","9.25","-8.625",,
"1633",,,,"0.028763017","-0.0021305939","0.07883197",,,,,
"1634",,,,,,,,,,,"176.82975904531656"
"1636","-0.842759","0.81402856","9.509769",,,,,,,,
"1637",,,,"0.034089502","-0.0085223755","0.08415846",,,,,
"1637",,,,,,,,,,,"176.61270929387194"
"1644",,,,"0.035154797","0.0010652969","0.09800732",,,,,
"1645",,,,,,,,,,,"176.1684874506326"
"1646","-0.842759","0.78529817","9.490616",,,,,,,,
"1646",,,,"0.031958908","0.018110048","0.10972559",,,,,
"1647",,,,,,,,,,,"176.1682142430658"
"1648",,,,,,,"-16.1875","9.1875","-8.5625",,
"1652",,,,"0.029828314","0.034089502","0.12357444",,,,,
