"Time","Accel_x","Accel_y","Accel_z","Gyro_x","Gyro_y","Gyro_z","Mag_x","Mag_y","Mag_z","Light","Compass"
"209",,,,,,,,,,,"184.6549874764608"
"213",,,,"-0.04793836","0.08628905","0.0692443",,,,,
"214",,,,,,,,,,,"184.40606806234885"
"218","-0.10534488","0.7278373","9.461885",,,,,,,,
"218",,,,"-0.05539544","0.1033338","0.06285252",,,,,
"219",,,,,,,,,,,"184.15667053499502"
"222",,,,,,,"-6.5","16.25","-7.8125",,
"223",,,,"-0.063917816","0.10759499","0.057526033",,,,,
"224",,,,,,,,,,,"183.91096130979295"
"228","-0.1436521","0.63206923","9.385271",,,,,,,,
"229",,,,"-0.06285252","0.10866029","0.059656627",,,,,
"229",,,,,,,,,,,"183.6652111034559"
"233",,,,"-0.059656627","0.1043991","0.060721926",,,,,
"233",,,,,,,,,,,"183.41973410468566"
"238","-0.17238252","0.641646","9.356541",,,,,,,,
"238",,,,"-0.054330144","0.07989727","0.063917816",,,,,
"238",,,,,,,,,,,"183.17058246414192"
"239",,,,,,,"-6.5","16.125","-7.75",,
"243",,,,"-0.044742472","0.044742472","0.06604841",,,,,
"243",,,,,,,,,,,"182.9215947481383"
"247","-0.1436521","0.5554548","9.346964",,,,,,,,
"248",,,,"-0.028763017","0.0074570784","0.068179004",,,,,
"248",,,,,,,,,,,"182.6764865795832"
"253",,,,"-0.011718267","-0.029828314","0.07350549",,,,,
"254",,,,,,,,,,,"182.42779939190305"
"258","-0.10534488","0.48841715","9.490616",,,,,,,,
"258",,,,"0.0021305939","-0.057526033","0.07883197",,,,,
"259",,,,,,,,,,,"182.1757790719079"
"259",,,,,,,"-6.625","16.1875","-7.6875",,
"262",,,,"0.014914157","-0.0692443","0.08415846",,,,,
"262",,,,,,,,,,,"181.924250525533"
"268","-0.019153614","0.51714754","9.442732",,,,,,,,
"268",,,,"0.018110048","-0.07457078","0.092680834",,,,,
"269",,,,,,,,,,,"181.67266733764478"
"274",,,,"0.01384886","-0.07137489","0.09587672",,,,,
"274",,,,,,,,,,,"181.41728656457798"
"278","0.047884032","0.5650316","9.509769",,,,,,,,
"278",,,,"-0.0010652969","-0.05539544","0.09800732",,,,,
"279",,,,,,,,,,,"181.16537552760957"
"280",,,,,,,"-6.75","15.9375","-7.625",,
"283",,,,"-0.014914157","-0.034089502","0.09907261",,,,,
"283",,,,,,,,,,,"180.9100630564345"
"288","0.076614454","0.49799395","9.576807",,,,,,,,
"288",,,,"-0.02769772","-0.01384886","0.09800732",,,,,
"289",,,,,,,,,,,"180.65435443428757"
"292",,,,"-0.034089502","0.0010652969","0.091615535",,,,,
"293",,,,,,,,,,,"180.398700453654"
"297","0.12449849","0.51714754","9.672575",,,,,,,,
"297",,,,"-0.034089502","0.020240642","0.08522376",,,,,
"298",,,,,,,,,,,"180.15002692635215"
"299",,,,,,,"-6.5625","16.0","-7.6875",,
"302",,,,"-0.03089361","0.031958908","0.08202787",,,,,
"303",,,,,,,,,,,"179.90134975658464"
"307","0.08619126","0.48841715","9.653421",,,,,,,,
"308",,,,"-0.029828314","0.03728539","0.07883197",,,,,
"309",,,,,,,,,,,"179.65270355003952"
"312",,,,"-0.029828314","0.044742472","0.07670138",,,,,
"313",,,,,,,,,,,"179.40401636235936"
"317","0.06703765","0.5363012","9.528923",,,,,,,,
"318",,,,"-0.03835069","0.046873067","0.07563608",,,,,
"318",,,,,,,,,,,"179.1553974765709"
"319",,,,,,,"-6.375","15.8125","-7.5625",,
"323",,,,"-0.05113425","0.05219955","0.0692443",,,,,
"323",,,,,,,,,,,"178.90990681742232"
"327","0.095768064","0.5746084","9.509769",,,,,,,,
"327",,,,"-0.059656627","0.05539544","0.06285252",,,,,
"328",,,,,,,,,,,"178.66441615827375"
"332",,,,"-0.067113705","0.054330144","0.05539544",,,,,
"332",,,,,,,,,,,"178.41880255572005"
"337","0.038307227","0.5554548","9.481039",,,,,,,,
"338",,,,"-0.0692443","0.04793836","0.04900366",,,,,
"340",,,,,,,,,,,"178.180005481958"
"342",,,,,,,"-6.25","15.8125","-7.6875",,
"343",,,,"-0.06604841","0.045807768","0.039415985",,,,,
"343",,,,,,,,,,,"177.941686521438"
"347","-0.038307227","0.50757074","9.557653",,,,,,,,
"347",,,,"-0.068179004","0.045807768","0.036220096",,,,,
"348",,,,,,,,,,,"177.70287578729767"
"352",,,,"-0.0692443","0.053264845","0.033024207",,,,,
"353",,,,,,,,,,,"177.46780799682256"
"357","-0.019153614","0.45010993","9.576807",,,,,,,,
"358",,,,"-0.0692443","0.060721926","0.035154797",,,,,
"358",,,,,,,,,,,"177.22903824381717"
"359",,,,,,,"-6.0625","15.9375","-7.5625",,
"362",,,,"-0.07457078","0.07137489","0.03835069",,,,,
"363",,,,,,,,,,,"176.9937928684236"
"367","-0.12449849","0.4309563","9.615114",,,,,,,,
"367",,,,"-0.07670138","0.07883197","0.04261188",,,,,
"368",,,,,,,,,,,"176.75492749276987"
"373",,,,"-0.07670138","0.08202787","0.045807768",,,,,
"373",,,,,,,,,,,"176.5159391737111"
"377","-0.18195933","0.4405331","9.624691",,,,,,,,
"378",,,,"-0.070309594","0.07989727","0.05646074",,,,,
"378",,,,,,,,,,,"176.27031191077913"
"379",,,,,,,"-6.1875","16.125","-7.6875",,
"381",,,,"-0.058591332","0.07883197","0.067113705",,,,,
"382",,,,,,,,,,,"176.02803144054042"
"387","-0.25857377","0.4405331","9.595961",,,,,,,,
"387",,,,"-0.046873067","0.07989727","0.07457078",,,,,
"388",,,,,,,,,,,"175.7789754226451"
"392",,,,"-0.039415985","0.08415846","0.08202787",,,,,
"392",,,,,,,,,,,"175.5299603858848"
"397","-0.25857377","0.5363012","9.595961",,,,,,,,
"397",,,,"-0.033024207","0.089484945","0.088419646",,,,,
"398",,,,,,,,,,,"175.2813141793397"
"398",,,,,,,"-6.1875","16.1875","-7.625",,
"401",,,,"-0.026632423","0.1033338","0.091615535",,,,,
"402",,,,,,,,,,,"175.02865182156256"
"407","-0.2873042","0.5363012","9.615114",,,,,,,,
"407",,,,"-0.023436533","0.117182665","0.09694202",,,,,
"408",,,,,,,,,,,"174.7767134638375"
"412",,,,"-0.02450183","0.13103153","0.1022685",,,,,
"413",,,,,,,,,,,"174.5243789551405"
"416","-0.31603462","0.5554548","9.452309",,,,,,,,
"417",,,,"-0.031958908","0.14807628","0.1033338",,,,,
"417",,,,,,,,,,,"174.2719624841735"
"418",,,,,,,"-6.0625","16.125","-7.375",,
"421",,,,"-0.028763017","0.13635801","0.10972559",,,,,
"422",,,,,,,,,,,"174.01574842802802"
"426","-0.38307226","0.7374141","9.3182335",,,,,,,,
"427",,,,"-0.02769772","0.1043991","0.10759499",,,,,
"428",,,,,,,,,,,"173.7598895417193"
"431",,,,"-0.020240642","0.07457078","0.10120321",,,,,
"432",,,,,,,,,,,"173.50785556134588"
"437","-0.38307226","0.78529817","9.241618",,,,,,,,
"437",,,,"-0.01065297","0.05113425","0.09907261",,,,,
"438",,,,,,,,,,,"173.25526150546045"
"443",,,,,,,"-5.8125","16.25","-7.4375",,
"444",,,,"-0.0031958907","0.031958908","0.09694202",,,,,
"445",,,,,,,,,,,"172.7578461489651"
"446","-0.33518824","0.8619126","9.385271",,,,,,,,
"447",,,,"0.0074570784","0.014914157","0.08309316",,,,,
"448",,,,,,,,,,,"172.75795543199183"
"451",,,,"0.018110048","0.009587673","0.07350549",,,,,
"452",,,,,,,,,,,"172.51695903731706"
"457","-0.4213795","0.93852705","9.423578",,,,,,,,
"457",,,,"0.028763017","0.014914157","0.064983115",,,,,
"458",,,,,,,,,,,"172.27553917091382"
"461",,,,,,,"-6.0","16.1875","-7.5",,
"463",,,,,,,,,,,"172.0374934179605"
"466","-0.4309563","0.8714894","9.356541",,,,,,,,
"466",,,,"0.03089361","0.040481284","0.05219955",,,,,
"467",,,,,,,,,,,"171.7997755140874"
"471",,,,"0.029828314","0.058591332","0.057526033",,,,,
"471",,,,,,,,,,,"171.56200296870088"
"476","-0.5267244","0.80445176","9.414001",,,,,,,,
"476",,,,"0.028763017","0.07883197","0.067113705",,,,,
"477",,,,,,,,,,,"171.32361570628916"
"478",,,,,,,"-6.0625","16.3125","-7.6875",,
"481",,,,"0.029828314","0.092680834","0.07670138",,,,,
"481",,,,,,,,,,,"171.07927251892113"
"486","-0.545878","0.79487497","9.414001",,,,,,,,
"487",,,,"0.029828314","0.10866029","0.09055024",,,,,
"488",,,,,,,,,,,"170.83344035031405"
"492",,,,"0.028763017","0.122509144","0.10013791",,,,,
"493",,,,,,,,,,,"170.5816932378857"
"496","-0.5554548","0.842759","9.576807",,,,,,,,
"496",,,,"0.035154797","0.13103153","0.11185618",,,,,
"497",,,,,,,,,,,"170.32944069145879"
"498",,,,,,,"-6.1875","16.25","-7.875",,
"501",,,,"0.04900366","0.1384886","0.116117366",,,,,
"501",,,,,,,,,,,"170.07823999416405"
"505","-0.63206923","0.93852705","9.586384",,,,,,,,
"506",,,,"0.06604841","0.14168449","0.122509144",,,,,
"508",,,,,,,,,,,"169.8222718248287"
"510",,,,"0.08309316","0.14701098","0.12570503",,,,,
"511",,,,,,,,,,,"169.56760139143557"
"516","-0.6607997","0.92895025","9.500193",,,,,,,,
"516",,,,"0.09800732","0.14594568","0.12677033",,,,,
"517",,,,,,,,,,,"169.31325880712257"
"518",,,,,,,"-6.0625","16.3125","-7.9375",,
"520",,,,"0.1054644","0.14701098","0.12996623",,,,,
"521",,,,,,,,,,,"169.0616756192344"
"525","-0.6799533","0.93852705","9.481039",,,,,,,,
"526",,,,"0.1054644","0.14274979","0.13422741",,,,,
"527",,,,,,,,,,,"168.80341250633785"
"530",,,,"0.09694202","0.13422741","0.13635801",,,,,
"531",,,,,,,,,,,"168.54845520499953"
"535","-0.6703765","1.0247183","9.385271",,,,,,,,
"536",,,,"0.08628905","0.12890093","0.13316211",,,,,
"537",,,,,,,,,,,"168.29356620555302"
"538",,,,,,,"-5.9375","16.3125","-8.0",,
"540",,,,"0.07883197","0.12463974","0.12996623",,,,,
"541",,,,,,,,,,,"168.03864988534986"
"545","-0.641646","1.0534488","9.557653",,,,,,,,
"546",,,,"0.07244019","0.12570503","0.120378554",,,,,
"547",,,,,,,,,,,"167.78709401821834"
"551",,,,"0.064983115","0.13635801","0.113986775",,,,,
"552",,,,,,,,,,,"167.53445898119787"
"555","-0.60333884","1.0534488","9.5385",,,,,,,,
"556",,,,"0.05646074","0.15553336","0.1054644",,,,,
"556",,,,,,,,,,,"167.28551224632918"
"557",,,,,,,"-5.875","16.25","-8.1875",,
"560",,,,"0.044742472","0.17151281","0.09800732",,,,,
"561",,,,,,,,,,,"167.04086853063768"
"565","-0.6703765","1.0534488","9.423578",,,,,,,,
"566",,,,"0.031958908","0.18429637","0.09694202",,,,,
"567",,,,,,,,,,,"166.7951866261924"
"570",,,,"0.023436533","0.19921052","0.09907261",,,,,
"571",,,,,,,,,,,"166.54854849526316"
"577","-0.79487497","1.0630256","9.155427",,,,,,,,
"578",,,,,,,"-5.875","16.3125","-8.4375",,
"579",,,,"0.0085223755","0.19814523","0.11079088",,,,,
"580",,,,,,,,,,,"166.04927532731358"
"580",,,,"0.0085223755","0.19814523","0.11079088",,,,,
"581",,,,,,,,,,,"166.04927532731358"
"585","-0.7374141","1.0151415","9.136273",,,,,,,,
"585",,,,"0.0042611877","0.16831692","0.116117366",,,,,
"586",,,,,,,,,,,"165.799003535746"
"590",,,,"0.0063917814","0.12463974","0.11824796",,,,,
"593",,,,,,,,,,,"165.54671000818405"
"595","-0.7182605","1.0534488","9.174581",,,,,,,,
"595",,,,"0.012783563","0.0692443","0.117182665",,,,,
"596",,,,,,,,,,,"165.2961376882929"
"597",,,,,,,"-5.75","16.1875","-8.5625",,
"599",,,,"0.018110048","0.011718267","0.11079088",,,,,
"600",,,,,,,,,,,"165.04690408547924"
"605","-0.5650316","1.0630256","9.346964",,,,,,,,
"605",,,,"0.015979454","-0.045807768","0.09907261",,,,,
"606",,,,,,,,,,,"164.8007577281703"
"611",,,,"0.0074570784","-0.09800732","0.08628905",,,,,
