"Time","Accel_x","Accel_y","Accel_z","Gyro_x","Gyro_y","Gyro_z","Mag_x","Mag_y","Mag_z","Light","Compass"
"173",,,,"0.26418558","-1.1749867","0.17896444",,,,,
"178","-2.6503813","1.0235212","12.300211",,,,,,,,
"178",,,,,,,,,,,"186.25677611985552"
"183","-2.2768857","0.5351041","11.767501",,,,,,,,
"183",,,,,,,"5.1","-15.5","-36.2",,
"179",,,,"0.28336033","-0.8990832","0.24927188",,,,,
"189","-1.8171991","0.045489833","11.182119",,,,,,,,
"185",,,,"0.25353295","-0.7190535","0.30466563",,,,,
"189",,,,,,,,,,,"185.8947624334665"
"195","-1.376666","-0.2908955","10.516531",,,,,,,,
"195",,,,,,,"4.9","-15.6","-36.600002",,
"190",,,,"0.21624869","-0.56245965","0.35792887",,,,,
"200",,,,,,,,,,,"185.59172060037136"
"200","-0.9995792","-0.35913026","9.7719345",,,,,,,,
"196",,,,"0.18109496","-0.45912898","0.406931",,,,,
"200",,,,,,,,,,"231.0",
"203","-0.7410054","-0.20350714","9.052477",,,,,,,,
"203",,,,,,,"4.3","-16.1","-35.7",,
"201",,,,"0.1555286","-0.41864893","0.45380265",,,,,
"207","-0.7110779","0.11851298","8.558074",,,,,,,,
"206",,,,"0.14274544","-0.43356264","0.49854377",,,,,
"207",,,,,,,,,,,"185.59172060037136"
"212","-0.89782566","0.36990416","8.356961",,,,,,,,
"214",,,,,,,"4.9","-15.900001","-36.600002",,
"212",,,,"0.1555286","-0.5049353","0.5603291",,,,,
"214","-0.89782566","0.36990416","8.356961",,,,,,,,
"218","-1.2174516","0.5410896","8.4347725",,,,,,,,
"216",,,,"0.20026971","-0.6199839","0.6359629",,,,,
"218",,,,,,,,,,,"185.3250836755524"
"223","-1.4748282","0.60094464","8.524555",,,,,,,,
"223",,,,,,,"4.0","-15.400001","-37.3",,
"221",,,,"0.26312032","-0.76059884","0.7030745",,,,,
"229","-1.8531121","0.1448492","8.590396",,,,,,,,
"226",,,,"0.32490566","-0.9054748","0.7414241",,,,,
"229",,,,,,,,,,,"185.09090380966936"
"234","-1.9165585","-0.16280572","8.553286",,,,,,,,
"234",,,,,,,"4.0","-16.1","-36.4",,
"231",,,,"0.36325517","-1.0375676","0.7595336",,,,,
"240","-1.2952632","0.29209262","8.775947",,,,,,,,
"236",,,,"0.36751625","-1.1611383","0.76592517",,,,,
"240",,,,,,,,,,,"184.40844496818002"
"244","-0.5746084","1.1947067","9.737218",,,,,,,,
"244",,,,,,,"4.1","-16.800001","-36.7",,
"241",,,,"0.34940675","-1.3049489","0.7499462",,,,,
"248","-0.17956513","1.9955671","11.311406",,,,,,,,
"246",,,,"0.3334278","-1.4583471","0.7052051",,,,,
"248",,,,,,,,,,,"184.40844496818002"
"253","-0.36391866","2.2278047","13.168109",,,,,,,,
"254",,,,,,,"2.2","-16.6","-35.4",,
"251",,,,"0.34408042","-1.5584819","0.6221144",,,,,
"254","-0.36391866","2.2278047","13.168109",,,,,,,,
"258","0.21547815","2.397793","14.041993",,,,,,,,
"256",,,,"0.38775626","-1.4839134","0.5134575",,,,,
"258",,,,,,,,,,,"183.9921039571327"
"264","1.0271125","2.2182279","14.259866",,,,,,,,
"264",,,,,,,"2.2","-17.2","-37.0",,
"260",,,,"0.43249738","-1.1675298","0.3717773",,,,,
"269","1.5622166","1.6496049","13.88637",,,,,,,,
"265",,,,"0.46658584","-0.664725","0.20240025",,,,,
"269",,,,,,,,,,,"183.69634310569282"
"274","2.1045034","0.8655039","12.872425",,,,,,,,
"274",,,,,,,"1.8000001","-16.9","-36.0",,
"270",,,,"0.48363006","-0.06924219","0.03089267",,,,,
"278","2.694674","0.11252748","11.512519",,,,,,,,
"275",,,,"0.48043427","0.5134575","-0.13528858",,,,,
"278",,,,,,,,,,,"183.51666814938648"
"284","3.0430303","-0.45609543","10.044873",,,,,,,,
"284",,,,,,,"2.0","-17.6","-35.0",,
"279",,,,"0.45380265","0.9960223","-0.28655612",,,,,
"288","2.9400797","-0.7206547","8.583213",,,,,,,,
"284",,,,"0.4133226","1.3219932","-0.41545314",,,,,
"288",,,,,,,,,,,"183.37868466777388"
"295","2.4109612","-0.6991069","7.3609734",,,,,,,,
"295",,,,,,,"2.9","-17.300001","-35.7",,
"289",,,,"0.36005938","1.4668691","-0.51665324",,,,,
"298","1.5215151","-0.4345476","6.3949127",,,,,,,,
"294",,,,"0.29188246","1.442368","-0.5784386",,,,,
"298",,,,,,,,,,,"183.55527237857538"
"304","0.40940848","-0.039504327","5.7029886",,,,,,,,
"304",,,,,,,"3.2","-17.0","-35.8",,
"299",,,,"0.2034655","1.293231","-0.60080916",,,,,
"309","-0.6691794","0.40701428","5.2780175",,,,,,,,
"304",,,,"0.096939065","1.0620687","-0.5901565",,,,,
"309",,,,,,,,,,,"184.04024313040296"
"315","-1.447295","0.8595184","4.984728",,,,,,,,
"315",,,,,,,"5.3","-16.4","-36.600002",,
"309",,,,"-0.029827405","0.79042625","-0.55074173",,,,,
"318","-1.7405846","1.2880806","4.8901567",,,,,,,,
"314",,,,"-0.17576863","0.5049353","-0.5049353",,,,,
"318",,,,,,,,,,,"184.3935551557894"
"323","-1.6531962","1.6376339","5.009867",,,,,,,,
"323",,,,,,,"5.1","-16.6","-36.600002",,
"319",,,,"-0.33981937","0.23755397","-0.4708469",,,,,
"329","-1.3323733","1.7980455","5.583278",,,,,,,,
"324",,,,"-0.52411014","0.020240024","-0.45806372",,,,,
"329",,,,,,,,,,,"186.5532609713474"
"334","-0.90141696","1.7776948","6.5684924",,,,,,,,
"334",,,,,,,"5.1","-16.5","-36.9",,
"329",,,,"-0.7052051","-0.112918034","-0.47510794",,,,,
"338","-0.5638345","1.6053122","7.465121",,,,,,,,
"333",,,,"-0.85966843","-0.15233281","-0.5187838",,,,,
"338",,,,,,,,,,,"186.83043004786654"
"343","-0.37229836","1.340753","8.082825",,,,,,,,
"343",,,,,,,"5.0","-16.5","-36.8",,
"338",,,,"-0.99069595","-0.14913702","-0.5816344",,,,,
"348","-0.2837129","1.0079589","8.568848",,,,,,,,
"343",,,,"-1.1100056","-0.11930962","-0.64768076",,,,,
"348",,,,,,,,,,,"190.05356899643888"
"354","-0.272939","0.700304","8.91481",,,,,,,,
"354",,,,,,,"4.8","-16.5","-36.8",,
"348",,,,"-1.216532","-0.049002163","-0.70200926",,,,,
"358","-0.2789245","0.320823","9.058462",,,,,,,,
"353",,,,"-1.3113406","0.07989483","-0.7339672",,,,,
"358",,,,,,,,,,,"190.40031037984375"
"364","-0.30166942","-0.08020575","8.938752",,,,,,,,
"364",,,,,,,"4.7000003","-16.6","-36.7",,
"358",,,,"-1.3891048","0.25672874","-0.7414241",,,,,
"368","-0.34476504","-0.545878","8.6095495",,,,,,,,
"363",,,,"-1.4476944","0.45806372","-0.72011876",,,,,
"368",,,,,,,,,,,"193.50812841446958"
"374","-0.36391866","-0.9888053","8.147469",,,,,,,,
"374",,,,,,,"4.5","-16.6","-36.7",,
"368",,,,"-1.490305","0.664725","-0.6668556",,,,,
"380",,,,,,,,,,,"195.8206528825175"
"380","-0.36631286","-1.4987702","7.5584946",,,,,,,,
"374",,,,"-1.5158713","0.84688526","-0.58269966",,,,,
"381",,,,,,,,,,"243.0",
"383","-0.44891283","-1.9907787","6.980295",,,,,,,,
"383",,,,,,,"4.4","-16.6","-36.5",,
"378",,,,"-1.5211977","0.96619487","-0.46978164",,,,,
"387","-0.59495914","-2.27928","6.5948286",,,,,,,,
"383",,,,"-1.5020229","0.9981528","-0.3270362",,,,,
"387",,,,,,,,,,,"195.8206528825175"
"392","-0.78888947","-2.2936451","6.4427967",,,,,,,,
"394",,,,,,,"4.2000003","-16.6","-36.4",,
"388",,,,"-1.4615428","0.9374327","-0.165116",,,,,
"394","-0.78888947","-2.2936451","6.4427967",,,,,,,,
"393",,,,"-1.4615428","0.9374327","-0.165116",,,,,
"398","-1.0845734","-1.9692309","6.5936313",,,,,,,,
"397",,,,"-1.4040185","0.8032094","-0.0010652645",,,,,
"398",,,,,,,,,,,"196.01937040622983"
"403","-1.4389153","-1.4221559","7.029376",,,,,,,,
"403",,,,,,,"4.1","-16.5","-36.5",,
"401",,,,"-1.3305153","0.6263755","0.15339808",,,,,
"409","-1.8495208","-0.7350199","7.6410947",,,,,,,,
"406",,,,"-1.2431636","0.44741106","0.28442562",,,,,
"409",,,,,,,,,,,"197.0656870851841"
"415","-2.2014685","0.0023942017","8.280347",,,,,,,,
"415",,,,,,,"4.0","-16.4","-36.5",,
"411",,,,"-1.139833","0.28122982","0.39095205",,,,,
"420","-2.456451","0.6631939","8.945934",,,,,,,,
"416",,,,"-1.0141318","0.14061491","0.46232477",,,,,
"420",,,,,,,,,,,"197.18719615051862"
"423","-2.5821466","1.1360487","9.636662",,,,,,,,
"423",,,,,,,"4.0","-16.300001","-36.4",,
"420",,,,"-0.8628642","0.033023197","0.49960902",,,,,
"428","-2.4983494","1.4317327","10.125079",,,,,,,,
"425",,,,"-0.6785734","-0.03834952","0.5006743",,,,,
"428",,,,,,,,,,,"197.18719615051862"
"434","-2.2996306","1.5993267","10.400413",,,,,,,,
"434",,,,,,,"3.9","-16.300001","-36.3",,
"430",,,,"-0.46871635","-0.07669904","0.4708469",,,,,
"438","-2.019509","1.6400281","10.589554",,,,,,,,
"434",,,,"-0.24181503","-0.08735169","0.4133226",,,,,
"438",,,,,,,,,,,"196.8778159018737"
"443","-1.7537527","1.5298948","10.554838",,,,,,,,
"443",,,,,,,"3.9","-16.2","-36.3",,
"439",,,,"-0.0031957934","-0.084155895","0.3387541",,,,,
"448","-1.614889","1.2378023","10.09156",,,,,,,,
"444",,,,"0.23329292","-0.08948222","0.25992453",,,,,
"448",,,,,,,,,,,"196.97270088982353"
"454","-1.6531962","0.8607155","9.303867",,,,,,,,
"454",,,,,,,"3.8","-16.1","-36.3",,
"449",,,,"0.43782368","-0.15765914","0.1917476",,,,,
"458","-1.6627731","0.5279215","8.902839",,,,,,,,
"454",,,,"0.5954828","-0.2876214","0.1555286",,,,,
"458",,,,,,,,,,,"196.80930910449848"
"464","-1.5693992","0.320823","8.841787",,,,,,,,
"464",,,,,,,"3.8","-16.1","-36.2",,
"459",,,,"0.7190535","-0.4079963","0.15339808",,,,,
"469","-1.4808137","0.19871874","8.883685",,,,,,,,
"464",,,,"0.8245147","-0.48469532","0.17789917",,,,,
"469",,,,,,,,,,,"196.63350003526236"
"475","-1.3706805","0.19273324","9.077616",,,,,,,,
"475",,,,,,,"3.8","-16.0","-36.2",,
"469",,,,"0.9193232","-0.5305017","0.21837921",,,,,
"479","-1.2605472","0.2873042","9.461885",,,,,,,,
"474",,,,"1.0013486","-0.5603291","0.26738137",,,,,
"479",,,,,,,,,,,"195.72044034701506"
"483","-1.0271125","0.51475334","9.890448",,,,,,,,
"483",,,,,,,"3.8","-16.0","-36.100002",,
"479",,,,"1.071656","-0.58056915","0.3153183",,,,,
"488","-0.7398083","0.8870517","10.21127",,,,,,,,
"484",,,,"1.1270498","-0.5816344","0.3536678",,,,,
"488",,,,,,,,,,,"195.56483497734382"
"494","-0.4165911","1.2497733","10.522516",,,,,,,,
"494",,,,,,,"3.8","-16.0","-36.100002",,
"489",,,,"1.1568772","-0.55606806","0.37816888",,,,,
"497","-0.12808979","1.5969325","10.697293",,,,,,,,
"493",,,,"1.1568772","-0.49428272","0.38136467",,,,,
"497",,,,,,,,,,,"195.56483497734382"
"503","0.08738836","1.8842367","10.720038",,,,,,,,
"503",,,,,,,"3.8","-15.900001","-36.100002",,
"498",,,,"1.1206582","-0.3888215","0.36432046",,,,,
"509","0.20350714","2.1045034","10.608707",,,,,,,,
"503",,,,"1.0439591","-0.2514024","0.3323625",,,,,
"509",,,,,,,,,,,"193.97144746662823"
"514","0.20350714","2.3008277","10.311827",,,,,,,,
"514",,,,,,,"3.8","-15.900001","-36.0",,
"508",,,,"0.92784536","-0.08948222","0.28975195",,,,,
"519","0.062249243","2.4145525","9.892841",,,,,,,,
"513",,,,"0.7765778","0.06711166","0.24181503",,,,,
"519",,,,,,,,,,,"192.7156488858297"
"524","-0.1604115","2.4708161","9.412804",,,,,,,,
"524",,,,,,,"3.8","-15.900001","-36.0",,
"518",,,,"0.59122175","0.1949434","0.19068234",,,,,
"528","-0.427365","2.5007436","9.344569",,,,,,,,
"523",,,,"0.3888215","0.28975195","0.14274544",,,,,
"528",,,,,,,,,,,"192.63352269124945"
"533","-0.6979098","2.4624364","9.54209",,,,,,,,
"534",,,,,,,"3.9","-15.900001","-36.0",,
"528",,,,"0.20133498","0.37923414","0.096939065",,,,,
"534","-0.6979098","2.4624364","9.54209",,,,,,,,
"533",,,,"0.20133498","0.37923414","0.096939065",,,,,
"539","-0.9624691","2.3451207","9.733627",,,,,,,,
"537",,,,"0.058589544","0.46871635","0.058589544",,,,,
"539",,,,,,,,,,,"191.9157654321295"
"544","-1.2150574","2.135628","9.721656",,,,,,,,
"544",,,,,,,"4.0","-15.900001","-35.9",,
"542",,,,"-0.033023197","0.53476274","0.033023197",,,,,
"548","-1.5358804","1.9057846","9.585187",,,,,,,,
"546",,,,"-0.07137272","0.5486112","0.026631612",,,,,
"548",,,,,,,,,,,"191.90509667664594"
"553","-1.816002","1.7262194","9.355343",,,,,,,,
"555",,,,,,,"4.1","-15.8","-35.9",,
"551",,,,"-0.06711166","0.49002165","0.043675844",,,,,
"555","-1.816002","1.7262194","9.355343",,,,,,,,
"560",,,,,,,,,,,"191.48538155214865"
"560","-1.9895816","1.6460136","9.153033",,,,,,,,
"555",,,,"-0.03195793","0.36432046","0.080960095",,,,,
"561",,,,,,,,,,"246.0",
"564","-2.018312","1.6304513","8.938752",,,,,,,,
"564",,,,,,,"4.2000003","-15.8","-35.9",,
"560",,,,"0.02130529","0.18642128","0.13209279",,,,,
"568","-1.8411411","1.7669208","8.731653",,,,,,,,
"564",,,,"0.082025364","-0.0127831735","0.19068234",,,,,
"568",,,,,,,,,,,"191.40391105572874"
"574","-1.5514427","1.9991584","8.579621",,,,,,,,
"574",,,,,,,"4.4","-15.8","-35.8",,
"569",,,,"0.13954964","-0.21944448","0.24607609",,,,,
"579","-1.186327","2.3116016","8.690952",,,,,,,,
"573",,,,"0.18322548","-0.4165184","0.2876214",,,,,
"579",,,,,,,,,,,"191.02717148148918"
"585","-0.7649474","2.6443958","8.966286",,,,,,,,
"585",,,,,,,"4.5","-15.7","-35.8",,
"578",,,,"0.21518342","-0.59122175","0.30786142",,,,,
"588","-0.35553896","2.89459","9.412804",,,,,,,,
"583",,,,"0.23435818","-0.72651035","0.29614353",,,,,
"588",,,,,,,,,,,"190.86170331865645"
"594","0.04070143","3.084929","9.911995",,,,,,,,
"594",,,,,,,"4.6","-15.7","-35.8",,
"588",,,,"0.24714136","-0.8117315","0.2545982",,,,,
"599","0.37828386","3.1663318","10.323798",,,,,,,,
"593",,,,"0.24820662","-0.8426242","0.18216023",,,,,
"601",,,,,,,,,,,"190.70484119417793"
"601","0.37828386","3.1663318","10.323798",,,,,,,,
"597",,,,"0.24820662","-0.8426242","0.18216023",,,,,
"604","0.6428431","3.2070332","10.688913",,,,,,,,
"604",,,,,,,"4.8","-15.7","-35.8",,
"601",,,,"0.24074976","-0.813862","0.08735169",,,,,
"608","0.8331822","3.1998506","10.930728",,,,,,,,
"606",,,,"0.22264028","-0.7318367","-0.015978966",,,,,
"608",,,,,,,,,,,"190.68368126812922"
"615","1.0366893","3.1064768","11.058818",,,,,,,,
"615",,,,,,,"4.8","-15.7","-35.8",,
"610",,,,"0.19707392","-0.6125271","-0.12250541",,,,,
"619","1.2258313","2.980781","11.125855",,,,,,,,
"615",,,,"0.16085494","-0.47404268","-0.22796659",,,,,
"619",,,,,,,,,,,"190.9412067205954"
"623","1.3192052","2.8048072","11.201273",,,,,,,,
"623",,,,,,,"4.8","-15.6","-35.8",,
"619",,,,"0.11717909","-0.3334278","-0.3291667",,,,,
"628","1.234211","2.56419","11.275493",,,,,,,,
"624",,,,"0.07456851","-0.1917476","-0.4250405",,,,,
"628",,,,,,,,,,,"191.15242349048887"
"634","1.0127473","2.2972364","11.245565",,,,,,,,
"634",,,,,,,"4.8","-15.6","-35.7",,
"628",,,,"0.037284255","-0.049002163","-0.50387007",,,,,
"639","0.62728083","2.0027497","11.101913",,,,,,,,
"633",,,,"0.011717909","0.08628642","-0.5635249",,,,,
"639",,,,,,,,,,,"191.75912187370443"
"644","0.08259996","1.8004397","10.922348",,,,,,,,
"646",,,,,,,"4.9","-15.6","-35.600002",,
"638",,,,"0.0031957934","0.19707392","-0.5954828",,,,,
"646","0.08259996","1.8004397","10.922348",,,,,,,,
"642",,,,"0.0031957934","0.19707392","-0.5954828",,,,,
"648",,,,,,,,,,,"192.10774838932022"
"653","-1.0630256","1.7345991","10.684125",,,,,,,,
"654",,,,,,,"4.9","-15.6","-35.5",,
"647",,,,"0.053263225","0.2790993","-0.57417756",,,,,
"654","-1.0630256","1.7345991","10.684125",,,,,,,,
"651",,,,"0.053263225","0.2790993","-0.57417756",,,,,
"659","-1.5047557","1.6627731","10.676943",,,,,,,,
"656",,,,"0.11717909","0.22796659","-0.535828",,,,,
"659",,,,,,,,,,,"192.84632406503036"
"664","-1.8100165","1.4999673","10.723629",,,,,,,,
"664",,,,,,,"4.9","-15.6","-35.5",,
"660",,,,"0.20879184","0.113983296","-0.48149952",,,,,
"668","-1.9596541","1.3036429","10.840945",,,,,,,,
"664",,,,"0.32597092","-0.049002163","-0.4111921",,,,,
"668",,,,,,,,,,,"193.1224003112823"
"674","-1.9201498","1.1719618","10.996569",,,,,,,,
"674",,,,,,,"5.0","-15.6","-35.3",,
"669",,,,"0.46339005","-0.23009712","-0.3291667",,,,,
"679","-1.6531962","1.0929531","11.149797",,,,,,,,
"674",,,,"0.60720074","-0.4016047","-0.23755397",,,,,
"679",,,,,,,,,,,"193.87081145939726"
"684","-1.1827357","0.985214","11.641806",,,,,,,,
"684",,,,,,,"5.0","-15.7","-35.3",,
"678",,,,"0.7488809","-0.5454154","-0.15233281",,,,,
"688","-0.7386112","0.985214","11.988965",,,,,,,,
"683",,,,"0.89588743","-0.6135923","-0.082025364",,,,,
"688",,,,,,,,,,,"193.95734995618133"
"695","-0.34955344","1.0283096","12.2080345",,,,,,,,
"695",,,,,,,"5.0","-15.8","-35.2",,
"688",,,,"1.0365024","-0.6178534","-0.034088463",,,,,
"699","0.0047884034","1.1013328","12.310986",,,,,,,,
"693",,,,"1.1504856","-0.58056915","-0.0063915867",,,,,
"699",,,,,,,,,,,"194.9648711606499"
"705","0.427365","1.2856863","12.386402",,,,,,,,
"705",,,,,,,"4.9","-15.900001","-35.0",,
"698",,,,"1.2250541","-0.49428272","-0.002130529",,,,,
"708","0.9923966","1.5634137","12.336124",,,,,,,,
"702",,,,"1.2559468","-0.36005938","-0.026631612",,,,,
"708",,,,,,,,,,,"194.9771518407776"
"714","1.5478514","1.8255788","12.0571995",,,,,,,,
"714",,,,,,,"4.9","-16.0","-34.9",,
"707",,,,"1.2389026","-0.19387813","-0.07989483",,,,,
"719","1.9812019","2.0159178","11.584345",,,,,,,,
"712",,,,"1.1675298","-0.014913702","-0.16298546",,,,,
"719",,,,,,,,,,,"196.13954075448703"
"725","2.183512","2.088941","11.0695915",,,,,,,,
"725",,,,,,,"4.9","-16.2","-34.8",,
"717",,,,"1.0418286","0.16298546","-0.27057716",,,,,
"728","2.2481554","2.0841527","10.569203",,,,,,,,
"722",,,,"0.86392945","0.3291667","-0.39095205",,,,,
"728",,,,,,,,,,,"196.31752182387922"
"733","2.1440077","1.9213469","10.144233",,,,,,,,
"735",,,,,,,"4.8","-16.300001","-34.5",,
"727",,,,"0.6508766","0.46658584","-0.515588",,,,,
"735","2.1440077","1.9213469","10.144233",,,,,,,,
"731",,,,"0.6508766","0.46658584","-0.515588",,,,,
"736",,,,"0.42184472","0.5635249","-0.6295713",,,,,
"740",,,,,,,,,,,"197.5907373870613"
"740","1.8507179","1.6484078","9.80665",,,,,,,,
"740",,,,,,,,,,"245.0",
"744","1.5191209","1.2689269","9.546879",,,,,,,,
"744",,,,,,,"4.9","-16.5","-34.4",,
"740",,,,"0.20240025","0.59761333","-0.71798825",,,,,
"748","1.174356","0.7733272","9.301474",,,,,,,,
"744",,,,"0.002130529","0.5603291","-0.7701862",,,,,
"748",,,,,,,,,,,"198.01418179484543"
"753","0.8762778","0.2873042","9.107543",,,,,,,,
"756",,,,,,,"4.9","-16.6","-34.2",,
"749",,,,"-0.16937704","0.44741106","-0.7765778",,,,,
"756","0.8762778","0.2873042","9.107543",,,,,,,,
"753",,,,"-0.16937704","0.44741106","-0.7765778",,,,,
"758","0.65242","-0.08738836","9.057265",,,,,,,,
"757",,,,"-0.30679616","0.2695119","-0.7435546",,,,,
"758",,,,,,,,,,,"199.1487718386329"
"763","0.59017074","-0.24660277","9.068039",,,,,,,,
"763",,,,,,,"4.9","-16.800001","-34.0",,
"761",,,,"-0.41864893","0.0479369","-0.6785734",,,,,
"768","0.7254431","-0.24779987","9.209297",,,,,,,,
"766",,,,"-0.5070659","-0.19281286","-0.5997439",,,,,
"768",,,,,,,,,,,"199.50682401530332"
"775","1.0402806","-0.06584055","9.536105",,,,,,,,
"775",,,,,,,"4.9","-16.9","-33.8",,
"770",,,,"-0.5784386","-0.43036684","-0.5219796",,,,,
"780","1.412579","0.15322891","10.073604",,,,,,,,
"775",,,,"-0.6348976","-0.6498113","-0.46019423",,,,,
"780",,,,,,,,,,,"200.20706866939136"
"785","1.7369933","0.36750996","10.772711",,,,,,,,
"785",,,,,,,"4.9","-17.0","-33.7",,
"779",,,,"-0.6711166","-0.829841","-0.41971418",,,,,
"788","1.7980455","0.6775591","11.429919",,,,,,,,
"784",,,,"-0.69029135","-0.958738","-0.39947417",,,,,
"788",,,,,,,,,,,"200.42411842083604"
"794","2.0171149","0.8319851","11.888409",,,,,,,,
"794",,,,,,,"5.0","-17.1","-33.600002",,
"789",,,,"-0.69774824","-1.0247844","-0.3930826",,,,,
"799","2.3463178","0.8726865","12.056003",,,,,,,,
"793",,,,"-0.70200926","-1.0215886","-0.41545314",,,,,
"799",,,,,,,,,,,"201.0278934830868"
"804","2.657564","0.80205756","12.091916",,,,,,,,
"804",,,,,,,"5.0","-17.2","-33.5",,
"798",,,,"-0.7105314","-0.97258645","-0.46978164",,,,,
"808","2.870648","0.5746084","11.978191",,,,,,,,
"803",,,,"-0.72437984","-0.89801794","-0.5550028",,,,,
"808",,,,,,,,,,,"201.30804052208407"
"814","2.9257145","0.15203181","11.858481",,,,,,,,
"814",,,,,,,"5.0","-17.300001","-33.3",,
"807",,,,"-0.74461985","-0.8117315","-0.6583334",,,,,
"819","2.7641058","-0.34356794","11.820174",,,,,,,,
"812",,,,"-0.76485986","-0.721184","-0.7637946",,,,,
"819",,,,,,,,,,,"202.01168661037877"
"823","2.4001873","-0.81163436","11.845313",,,,,,,,
"823",,,,,,,"5.0","-17.300001","-33.100002",,
"817",,,,"-0.78296936","-0.624245","-0.85966843",,,,,
"828","1.827973","-1.1611878","11.833342",,,,,,,,
"822",,,,"-0.7978831","-0.50813115","-0.9310411",,,,,
"828",,,,,,,,,,,"202.53211970437707"
"834",,,,,,,"5.0","-17.300001","-32.9",,
"834","1.2114661","-1.435324","11.753136",,,,,,,,
"827",,,,"-0.8042747","-0.36218992","-0.96406436",,,,,
"839","0.7613561","-1.6292542","11.57836",,,,,,,,
"832",,,,"-0.8064052","-0.18961707","-0.95660746",,,,,
"839",,,,,,,,,,,"203.27189749338115"
"843","0.4141969","-1.7609353","11.373655",,,,,,,,
"843",,,,,,,"4.9","-17.300001","-32.7",,
"837",,,,"-0.7946873","-0.022370555","-0.91186637",,,,,
"848","0.16400282","-1.8555063","11.062409",,,,,,,,
"841",,,,"-0.77231675","0.12463594","-0.83516735",,,,,
"848",,,,,,,,,,,"203.79179783262418"
"853","0.020350715","-1.9117701","10.613496",,,,,,,,
"855",,,,,,,"4.9","-17.300001","-32.600002",,
"846",,,,"-0.74035877","0.24394555","-0.7350325",,,,,
